tracking_id	13_1	13_2	13_3	14_1	14_2	14_3
ENSMUSG00000019876	0.0243071	0.428035	0.0736906	0.0649857	0.0362656	0	
ENSMUSG00000019877	61.676	65.3072	70.3619	131.854	126.82	123.333	
ENSMUSG00000019878	0.747183	0.663497	0.413312	1.31394	1.89961	1.85643	
ENSMUSG00000019880	0.474771	0.949938	0.753248	2.18831	1.68847	2.16208	
ENSMUSG00000019883	33.3469	34.261	43.723	22.8166	30.0206	35.6448	
ENSMUSG00000019888	0.148284	0	0	0.0422411	0.0402577	0	
ENSMUSG00000019889	9.04595	9.61498	5.94352	18.113	13.8496	13.8103	
ENSMUSG00000019890	0.51056	0.11678	0.298952	0.514237	0.519347	0.699527	
ENSMUSG00000019891	1.75575	1.50323	1.64563	5.15884	4.16029	5.16556	
ENSMUSG00000019892	0.0677221	0	0.0796503	0.108183	0.0999869	0.0403188	
ENSMUSG00000019893	0.00508693	0	0	0	0	0.0211804	
ENSMUSG00000019894	6.80444	6.46388	9.44464	2.69213	2.71565	2.67494	
ENSMUSG00000019897	17.579	21.1934	19.6638	20.4244	27.8482	27.8563	
ENSMUSG00000019899	2.07463	3.39795	2.98547	12.7995	13.6402	9.46567	
ENSMUSG00000019900	0	0	0	0	0	0	
ENSMUSG00000019905	0	0	0	0.0172336	0	0.0314852	
ENSMUSG00000019906	1.06756	0.716272	0.598975	0.997124	1.25486	0.931573	
ENSMUSG00000019907	9.8203	13.5708	11.6296	26.6184	24.158	22.6601	
ENSMUSG00000019909	0	0	0	0	0	0	
ENSMUSG00000019913	0.0788605	0.0972806	0.394696	0.832462	0.770331	0.967894	
ENSMUSG00000019916	133.527	157.185	163.55	241.288	261.96	260.046	
ENSMUSG00000019917	9.88186	11.6622	10.985	12.0201	11.0899	10.783	
ENSMUSG00000019920	110.226	110.547	123.168	133.806	149.418	145.586	
ENSMUSG00000019923	121.61	123.879	137.565	157.795	135.195	136.061	
ENSMUSG00000019927	25.6644	30.3516	32.419	23.7819	19.3058	21.9418	
ENSMUSG00000019929	259.999	288.517	314.516	159.209	167.01	168.6	
ENSMUSG00000019932	0.201196	0	0	0.02227	0.0233176	0.0950109	
ENSMUSG00000019933	0.861368	0	0	0	0	0	
ENSMUSG00000019935	0.0074197	0.0239944	0	0.0316503	0.0112799	0	
ENSMUSG00000019936	0	0	0.0183344	0.0155212	0	0	
ENSMUSG00000019942	73.6076	77.2144	81.5618	94.6935	89.5329	100.295	
ENSMUSG00000019943	34.803	28.8569	30.9576	49.3177	51.2758	43.6314	
ENSMUSG00000019944	1.78941	0.504012	1.12905	2.77898	3.05236	2.33364	
ENSMUSG00000019945	0.62873	0.101735	1.22156	0.161276	0.245384	0.328901	
ENSMUSG00000019947	6.88595	6.37014	8.64617	30.704	32.4128	29.9764	
ENSMUSG00000019948	6.52045	10.0801	8.0744	7.44017	9.16319	9.74856	
ENSMUSG00000019951	31.2313	36.2448	30.7737	45.6723	41.7446	36.5542	
ENSMUSG00000019952	10.3212	8.40068	11.4506	5.11682	5.47847	6.51333	
ENSMUSG00000019960	3.0677	3.08173	3.86027	27.4576	27.1815	25.9249	
ENSMUSG00000019961	35.8383	22.7197	19.6384	24.4453	17.4434	19.8091	
ENSMUSG00000019966	4.29345	6.21505	4.03839	10.19	7.24203	7.21239	
ENSMUSG00000019969	37.065	40.8665	41.0702	49.7099	49.2698	48.1038	
ENSMUSG00000019970	4.35027	4.13733	3.51598	41.5821	41.3677	40.4814	
ENSMUSG00000019971	0.963168	1.24248	1.39415	0.976046	1.12353	0.819202	
ENSMUSG00000019975	28.803	30.4914	33.7313	61.2394	72.5543	65.9826	
ENSMUSG00000019977	61.764	75.4112	82.3805	54.9214	60.0425	55.962	
ENSMUSG00000019978	77.7712	81.5831	81.856	59.242	58.9838	55.1767	
ENSMUSG00000019979	3.8287	5.41177	4.77399	12.4561	11.97	13.0214	
ENSMUSG00000019982	0.0453874	0	0.101054	0.0443144	0	0.032076	
ENSMUSG00000019984	2.1723	2.54622	2.39186	7.06038	5.87307	9.37539	
ENSMUSG00000019986	8.66597	9.1076	10.3535	6.03797	6.24608	5.84266	
ENSMUSG00000019987	2.71164	2.18063	1.8316	0.281867	0.307729	0.363786	
ENSMUSG00000019988	11.8704	14.0077	13.9984	18.6173	18.0422	17.495	
ENSMUSG00000019989	2.21168	2.82331	1.50815	3.40352	3.72329	2.87948	
ENSMUSG00000019990	0.234306	1.0311	0.226839	0.626517	1.06622	0.774324	
ENSMUSG00000019992	1.91212	2.55868	2.39552	5.95461	3.42324	4.34072	
ENSMUSG00000019996	3.09966	2.60272	3.72084	0.920767	0.886728	0.919422	
ENSMUSG00000019997	41.6477	48.4432	41.451	289.124	272.833	272.63	
ENSMUSG00000019998	67.8974	68.9293	71.2396	56.739	63.5859	61.4175	
ENSMUSG00000020000	5.01481	6.38826	7.16526	4.26938	3.87166	4.24845	
ENSMUSG00000020003	13.3439	15.7021	11.0904	10.5647	10.6815	9.67018	
ENSMUSG00000020007	0.540124	0.271018	0	1.96404	1.37736	2.1306	
ENSMUSG00000020009	7.26814	10.7674	9.58261	32.849	29.8136	31.5032	
ENSMUSG00000020010	0	0	0	0.0438366	0	0	
ENSMUSG00000020014	0.353393	0.644	0.346768	0.321283	0.34172	0	
ENSMUSG00000020015	3.29355	2.00131	1.05801	7.35407	4.86576	4.8629	
ENSMUSG00000020017	0.15823	0.406317	0.336859	0.0434286	0.0448745	0	
ENSMUSG00000020018	101.804	119.647	110.904	27.2792	39.8748	38.5441	
ENSMUSG00000020019	1.53692	0.692979	0.492411	2.53204	1.34047	1.82664	
ENSMUSG00000020020	0	0.0175717	0.114564	0.051278	0.056686	0.0292639	
ENSMUSG00000020021	1.51717	1.4993	1.40971	2.09105	1.69999	1.66522	
ENSMUSG00000020022	209.362	243.965	239.139	75.3018	91.1913	103.021	
ENSMUSG00000020023	5.51743	6.59581	7.57495	12.022	10.2133	9.3625	
ENSMUSG00000020024	10.1293	10.2892	9.19101	5.79644	5.70759	5.58959	
ENSMUSG00000020027	7.70044	10.4256	12.729	21.1229	24.5813	20.2558	
ENSMUSG00000020029	13.0549	8.59283	6.34893	9.07824	9.31998	9.70363	
ENSMUSG00000020032	0.563681	0.54455	0.557593	2.49189	2.24446	3.19767	
ENSMUSG00000020033	0.0342331	0.0631242	0.18488	0.0123368	0	0	
ENSMUSG00000020034	5.77491	8.47322	9.04673	10.3008	11.5118	13.6037	
ENSMUSG00000020037	0	0	0.136608	0.0572359	0.0156693	0.0426898	
ENSMUSG00000020038	4.7819	3.39294	2.39876	4.31341	2.91926	3.62512	
ENSMUSG00000020042	1.34228	1.47254	0.644267	0.874467	1.11533	1.0752	
ENSMUSG00000020044	128.122	144.571	158.338	451.367	461.089	435.388	
ENSMUSG00000020048	437.259	513.002	552.503	603.96	590.53	591.926	
ENSMUSG00000020051	0	0	0	0	0	0	
ENSMUSG00000020052	0	0	0.0188169	0	0	0	
ENSMUSG00000020053	12.2083	10.6303	13.9095	18.3621	17.5756	16.4588	
ENSMUSG00000020056	63.4254	73.3925	78.1226	39.9396	39.5066	45.082	
ENSMUSG00000020057	3.17378	4.48533	4.85215	6.82652	7.44854	7.43645	
ENSMUSG00000020059	0.179714	0	0.233206	0.0355179	0.116556	0.213503	
ENSMUSG00000020061	0	0.0638786	0.0785299	0.0442558	0	0	
ENSMUSG00000020062	0.0613536	0.068271	0.00820616	0.0305901	0.00934084	0.0764961	
ENSMUSG00000020063	0.139954	0.168392	0.16949	0.305333	0.283412	0.040266	
ENSMUSG00000020064	11.591	13.2342	13.7317	14.8472	12.0939	12.8054	
ENSMUSG00000020067	0.0848701	0.1543	0	0.0298158	0	0.0404696	
ENSMUSG00000020069	25.7975	25.868	27.3541	21.393	19.6027	20.6405	
ENSMUSG00000020070	14.1303	13.1468	14.3484	17.3682	16.8372	15.8737	
ENSMUSG00000020072	1.00106	0.621739	1.81929	1.04606	0.687874	0.627998	
ENSMUSG00000020074	37.0874	46.1267	47.3882	38.8143	36.4335	38.7044	
ENSMUSG00000020075	15.7513	17.354	18.3156	6.84797	6.72519	7.05669	
ENSMUSG00000020076	65.0475	74.1263	77.0993	64.5734	65.9659	67.6274	
ENSMUSG00000020077	5.33694	3.61936	4.82767	1.50056	1.70528	1.45876	
ENSMUSG00000020078	38.9117	48.4023	50.2625	26.3341	37.1445	37.7778	
ENSMUSG00000020079	12.5952	14.6714	19.2305	9.08824	8.42434	8.84914	
ENSMUSG00000020080	0	0	0	0.00684119	0	0.199478	
ENSMUSG00000020081	0	0	0.104675	0.0225214	0	0.0320129	
ENSMUSG00000020083	9.5605	7.5186	9.63949	2.25547	3.42841	3.25718	
ENSMUSG00000020085	13.516	16.5702	16.214	13.9308	14.599	15.4005	
ENSMUSG00000020086	28.6958	30.4486	33.8434	26.2399	28.4677	28.4354	
ENSMUSG00000020087	9.56365	2.80982	2.14689	4.8837	2.23192	3.70901	
ENSMUSG00000020088	226.614	245.108	261.04	202.774	225.266	201.301	
ENSMUSG00000020089	159.755	164.989	181.664	52.7214	58.8407	54.9241	
ENSMUSG00000020090	0.0968297	0.0238993	0.0259046	0.0415392	0.0146834	0.0200037	
ENSMUSG00000020091	15.2627	9.5747	8.18763	5.89423	5.0759	5.24068	
ENSMUSG00000020092	2.76389	3.39522	4.08005	3.78416	3.20025	4.95951	
ENSMUSG00000020096	0	0	0	0	0	0.148194	
ENSMUSG00000020097	40.7113	46.9456	46.8001	120.43	116.683	110.499	
ENSMUSG00000020098	7.73963	11.4845	10.2039	5.3506	6.76703	6.80102	
ENSMUSG00000020099	4.85241	3.36048	2.8011	11.3377	9.31593	8.59298	
ENSMUSG00000020100	7.31528	7.64524	8.02913	21.9415	21.993	20.3115	
ENSMUSG00000020101	1.47564	2.32223	1.40862	4.91377	4.96769	4.17169	
ENSMUSG00000020102	1.05185	0.759178	2.02637	4.18764	3.40794	2.95475	
ENSMUSG00000020105	1.76821	1.51908	0.695135	7.97258	4.08154	4.29805	
ENSMUSG00000020107	58.2363	72.9565	79.9109	30.9707	36.9789	40.314	
ENSMUSG00000020108	7.0671	5.89159	7.29531	18.062	22.7358	19.9474	
ENSMUSG00000020109	7.89942	6.53045	7.11576	7.91416	8.19467	7.73109	
ENSMUSG00000020111	220.098	225.982	255.801	88.4533	86.7103	87.628	
ENSMUSG00000020114	46.5266	55.796	43.4392	74.2653	74.6465	74.6787	
ENSMUSG00000020115	6.56251	11.1045	7.51786	17.9669	17.7438	17.9424	
ENSMUSG00000020116	55.9656	62.2754	61.5346	18.5779	22.7494	23.6391	
ENSMUSG00000020120	0.340543	0.621665	0.57297	0.250824	0.52552	0.5321	
ENSMUSG00000020121	2.9491	1.39918	1.07011	1.19724	0.994083	0.718224	
ENSMUSG00000020122	12.0462	12.115	12.9578	38.2541	38.4354	30.7193	
ENSMUSG00000020123	1.61941	1.53221	1.10917	8.97023	8.41671	8.49188	
ENSMUSG00000020124	107.256	110.642	119.844	69.3669	62.5263	59.369	
ENSMUSG00000020125	0	0	0	0	0	0	
ENSMUSG00000020128	2.43551	1.44593	1.37046	2.69975	2.25385	2.32765	
ENSMUSG00000020130	46.5825	57.9943	57.3575	48.7526	52.2814	49.8022	
ENSMUSG00000020131	7.82134	4.80396	5.2528	3.3002	2.17129	2.47164	
ENSMUSG00000020132	1.06822	1.43252	1.31028	0.803022	0.828573	0.981577	
ENSMUSG00000020133	16.1291	15.1467	16.8966	18.5901	22.1513	22.0254	
ENSMUSG00000020134	3.4948	1.94959	1.75727	8.59068	5.2867	5.59864	
ENSMUSG00000020135	0.212641	0.553903	0.219121	1.53018	1.23494	1.0477	
ENSMUSG00000020137	1.72534	0.983453	1.48005	1.8205	1.59543	1.75845	
ENSMUSG00000020140	1.5453	0.137091	0.250338	4.01796	2.89535	2.1365	
ENSMUSG00000020142	7.3655	9.45667	8.4675	30.2711	26.8162	25.88	
ENSMUSG00000020143	0.56984	0.92355	0.354486	0.298671	0.00770832	0.113235	
ENSMUSG00000020149	159.424	177.525	199.148	185.791	179.241	179.564	
ENSMUSG00000020150	44.7689	50.1543	46.7366	23.4098	25.4694	26.2899	
ENSMUSG00000020151	0.0653974	0	0.0370786	0.0709837	0.253345	0.0494774	
ENSMUSG00000020152	86.2253	95.2227	94.5973	56.8374	54.7563	56.5986	
ENSMUSG00000020153	404.664	410.39	463.714	178.566	185.191	190.632	
ENSMUSG00000020154	0.340521	0.246005	0.356953	0.949783	0.526372	0.42191	
ENSMUSG00000020155	0.60999	0.499055	0.529811	0.644486	0.86664	0.426746	
ENSMUSG00000020156	7.12521	6.45545	5.88919	14.5961	15.4095	14.2443	
ENSMUSG00000020159	1.75515	1.57939	1.67108	0.901207	0.641439	0.873563	
ENSMUSG00000020160	2.33824	3.74583	3.08751	20.9361	15.5205	16.5978	
ENSMUSG00000020163	1099.91	1153.6	1182.97	413.975	441.587	402.963	
ENSMUSG00000020164	0	0.0681782	0	0.0852464	0	0	
ENSMUSG00000020166	23.658	27.5407	30.0071	44.1478	40.8486	35.6688	
ENSMUSG00000020167	76.9954	54.6443	47.6337	45.9891	41.2179	47.865	
ENSMUSG00000020168	0	0	0	0	0	0	
ENSMUSG00000020169	0.0253908	0.0938552	0.0339661	0.0455328	0.0191867	0.0521949	
ENSMUSG00000020170	8.61093	8.62517	6.43186	20.4295	19.9282	21.6382	
ENSMUSG00000020171	11.6865	12.8681	11.5719	11.3609	12.2995	12.8508	
ENSMUSG00000020173	3.88327	5.09698	3.70485	3.06078	2.52496	2.92841	
ENSMUSG00000020175	0.76886	1.9948	2.54425	2.9255	3.20806	3.26937	
ENSMUSG00000020176	213.068	219.823	224.139	182.836	178.837	166.088	
ENSMUSG00000020177	0.0409716	0	0	0.0237539	0	0	
ENSMUSG00000020178	0.17379	0.3753	0.600525	0.499074	0.100944	0.165099	
ENSMUSG00000020180	255.918	278.447	312.807	93.89	81.0396	83.5636	
ENSMUSG00000020181	0.726866	0.854302	0.757108	2.39239	3.32682	3.66085	
ENSMUSG00000020182	4.06337	4.41426	5.46232	2.4701	2.45519	2.65066	
ENSMUSG00000020183	2.52985	2.73703	3.85753	1.42034	2.10097	1.80198	
ENSMUSG00000020184	32.8657	34.0167	30.8316	78.8844	79.463	77.9328	
ENSMUSG00000020185	0.87639	1.22554	1.01911	3.38229	3.65447	4.77355	
ENSMUSG00000020186	38.3173	47.6909	46.6883	40.5683	38.2679	41.1581	
ENSMUSG00000020189	7.06564	5.34693	4.40664	9.53196	7.82592	7.6438	
ENSMUSG00000020190	13.715	5.45823	4.86405	4.02596	2.67712	2.74993	
ENSMUSG00000020191	0.134404	0.233656	0.174197	0.416352	0.0928547	0.053995	
ENSMUSG00000020193	0.273289	0.115746	0.0313324	0.0612872	0	0.0323616	
ENSMUSG00000020196	10.6612	10.9478	11.7859	11.2726	13.3635	10.9433	
ENSMUSG00000020198	39.7627	37.563	34.142	33.3883	31.0955	31.7493	
ENSMUSG00000020205	3.4731	2.8137	3.16059	5.15398	6.35726	7.27417	
ENSMUSG00000020211	16.5079	15.3005	22.787	14.7207	20.5929	17.5745	
ENSMUSG00000020212	2.52154	3.65981	1.85273	3.22413	4.35497	3.94319	
ENSMUSG00000020213	0	0	0	0	0	0	
ENSMUSG00000020214	0.0368806	0.0448746	0.1481	0	0	0.0786894	
ENSMUSG00000020216	0.913628	0.553314	0.0611562	0.203866	0.133171	0.294679	
ENSMUSG00000020218	16.8255	18.8456	18.807	3.76552	3.4044	3.68054	
ENSMUSG00000020219	310.856	350.642	343.734	118.81	152.143	143.439	
ENSMUSG00000020220	3.01074	3.13272	1.55743	1.60983	2.25173	0.758137	
ENSMUSG00000020224	28.0963	31.0118	29.6327	11.0014	14.2169	15.5675	
ENSMUSG00000020225	111.44	123.302	136.066	89.893	93.9494	93.8054	
ENSMUSG00000020226	0	0.0130746	0	0.00758612	0	0	
ENSMUSG00000020227	7.47394	6.72008	7.76693	6.04688	6.23356	6.00171	
ENSMUSG00000020228	1.91166	2.3608	3.43406	4.72984	5.00097	6.27488	
ENSMUSG00000020229	0	0	0	0	0	0	
ENSMUSG00000020230	32.2388	36.1434	38.7234	52.0464	55.2614	53.367	
ENSMUSG00000020231	15.0711	10.0806	8.73447	10.8656	8.05201	8.19536	
ENSMUSG00000020232	29.2054	30.5226	30.6165	19.1585	24.9329	25.0624	
ENSMUSG00000020234	2.56368	1.84333	0.892791	3.50575	2.63952	3.57854	
ENSMUSG00000020235	50.7026	40.4467	39.8162	45.319	39.6011	45.2015	
ENSMUSG00000020238	31.7336	31.307	35.888	60.0577	51.3493	49.6521	
ENSMUSG00000020241	193.592	211.607	215.863	296.055	334.78	310.417	
ENSMUSG00000020246	14.2127	16.1298	15.8225	30.658	27.7165	33.6577	
ENSMUSG00000020248	11.8206	12.2888	11.0921	17.4642	18.8363	17.6863	
ENSMUSG00000020250	111.323	117.205	110.457	104.259	96.7254	96.7405	
ENSMUSG00000020251	2.17087	1.14717	1.4232	2.39883	2.14585	1.63053	
ENSMUSG00000020253	25.2484	15.9589	11.732	12.2323	7.49434	7.19518	
ENSMUSG00000020255	0.141322	0.16933	0.155242	0.107171	0.112549	0.113338	
ENSMUSG00000020256	37.2452	42.1679	45.2499	41.7742	43.7585	40.3706	
ENSMUSG00000020257	5.03287	3.56742	2.50099	7.70126	4.3184	5.28584	
ENSMUSG00000020258	0.507207	0.307873	0.214344	0.599276	0.594341	0.766905	
ENSMUSG00000020260	122.769	128.344	137.457	147.065	155.348	157.922	
ENSMUSG00000020261	0.270871	0.697222	0.403323	0.892066	0.817895	0.284214	
ENSMUSG00000020262	6.42666	4.61247	4.00765	6.41959	5.32311	5.77698	
ENSMUSG00000020263	9.60228	11.3621	12.3664	17.4804	15.8733	15.5067	
ENSMUSG00000020264	0.0144055	0.0177337	0.0832196	0.0403558	0	0	
ENSMUSG00000020265	235.679	232.961	252.441	111.819	113.949	107.855	
ENSMUSG00000020267	775.693	871.748	885.672	218.515	318.259	315.928	
ENSMUSG00000020268	3.03318	8.4274	4.49217	2.88918	4.81686	5.08673	
ENSMUSG00000020270	0	0	0	0	0	0	
ENSMUSG00000020271	46.8296	40.06	26.7642	78.8695	53.01	53.3873	
ENSMUSG00000020272	3.19284	3.89833	3.80766	2.5217	2.95106	2.27794	
ENSMUSG00000020273	3.85421	3.60728	3.52583	9.41513	9.19656	8.04406	
ENSMUSG00000020275	0.25881	0.176162	0.213458	1.31241	1.32928	1.1508	
ENSMUSG00000020277	189.114	196.879	221.255	122.767	125.138	127.465	
ENSMUSG00000020279	0.0489967	0.109353	0	0.0210365	0.122877	0.0152915	
ENSMUSG00000020280	8.91909	10.059	9.86933	9.13964	8.75029	8.80556	
ENSMUSG00000020282	20.6617	19.6482	14.4442	29.912	27.3751	30.2495	
ENSMUSG00000020283	5.91438	7.81008	8.13606	12.1332	12.5061	12.2692	
ENSMUSG00000020284	17.4581	11.8266	13.0372	10.0025	13.3992	10.4213	
ENSMUSG00000020286	0.148626	0	0.11582	0.0304431	0	0	
ENSMUSG00000020287	14.5032	16.4439	19.8138	15.6252	16.5374	18.4328	
ENSMUSG00000020288	54.7516	53.8688	59.3837	33.3644	38.8916	45.4083	
ENSMUSG00000020289	20.211	19.258	23.23	28.6296	28.1089	24.6399	
ENSMUSG00000020290	46.06	52.0959	54.329	61.8353	54.2941	52.3275	
ENSMUSG00000020295	0.0941561	0	0	0	0	0	
ENSMUSG00000020297	0.379196	0.155489	0.414043	0.0359247	0.023796	0.129259	
ENSMUSG00000020299	0	0	0	0	0.0270292	0	
ENSMUSG00000020300	1.21386	1.6789	2.09615	3.28656	3.80259	3.14171	
ENSMUSG00000020303	1.47464	1.55935	1.02975	2.34603	3.19223	2.68043	
ENSMUSG00000020305	9.87611	10.1461	14.8975	21.8446	19.6687	18.7473	
ENSMUSG00000020307	59.0017	29.3774	21.5377	14.659	14.6175	14.8688	
ENSMUSG00000020308	38.216	40.0983	37.2748	31.7606	43.5238	38.6055	
ENSMUSG00000020309	8.23974	11.9989	12.072	8.47514	8.01675	7.52127	
ENSMUSG00000020310	0	0	0.124335	0	0	0	
ENSMUSG00000020311	3.01134	3.72912	6.04257	5.32797	5.24209	4.62539	
ENSMUSG00000020312	2.08019	1.27113	1.03473	0.513329	0.41178	0.62063	
ENSMUSG00000020315	77.93	75.5603	70.9211	77.9839	73.3017	66.718	
ENSMUSG00000020317	0.333052	0.0324839	0	0.0966878	0	0.0533753	
ENSMUSG00000020319	5.03309	7.07363	5.26743	4.57573	5.86435	5.60139	
ENSMUSG00000020321	250.779	270.041	287.744	119.419	129.974	133.973	
ENSMUSG00000020323	7.73859	9.98998	10.5066	12.0576	13.5835	13.3909	
ENSMUSG00000020325	10.1948	11.7717	12.3768	15.6844	20.5475	18.5033	
ENSMUSG00000020326	374.639	435.284	461.539	174.503	194.074	201.436	
ENSMUSG00000020327	0.0390645	0.230507	0.263855	0.427928	0.112359	0.609864	
ENSMUSG00000020328	141.141	149.1	155.852	89.9553	99.9593	86.4624	
ENSMUSG00000020329	8.76999	9.59595	6.37725	13.3867	10.4221	8.37763	
ENSMUSG00000020330	9.83967	9.38282	10.6007	13.0527	14.683	12.7323	
ENSMUSG00000020331	0.0771779	0.0271902	0.0294932	0.0078915	0.0166916	0	
ENSMUSG00000020332	0	0	0	0	0	0.0538525	
ENSMUSG00000020333	27.074	29.0044	31.956	4.02998	4.91634	4.16366	
ENSMUSG00000020334	0.0852179	0.172829	0.229704	0.280797	0.990518	0.370008	
ENSMUSG00000020335	0.0957342	0.0350474	0.190415	0.257359	0.279169	0.0875577	
ENSMUSG00000020340	0.867382	0.859944	1.73896	0.623448	0.554976	0.448338	
ENSMUSG00000020346	15.4237	15.6139	16.6853	53.6966	58.5132	61.2514	
ENSMUSG00000020349	17.7512	4.46948	3.85275	7.82208	4.85268	4.5491	
ENSMUSG00000020354	17.841	17.8981	21.134	27.106	27.5104	23.7357	
ENSMUSG00000020357	2.13712	2.4832	1.53325	3.52851	2.84606	3.4979	
ENSMUSG00000020358	271.479	144.599	92.6853	73.4186	44.3874	61.0092	
ENSMUSG00000020359	26.1078	23.639	23.7546	12.2032	11.2767	12.3834	
ENSMUSG00000020361	112.631	82.3375	74.3667	59.4583	47.5054	52.0024	
ENSMUSG00000020362	17.4165	9.83088	8.02305	10.7309	6.75825	7.31487	
ENSMUSG00000020363	29.4603	30.221	34.3147	43.3833	43.9478	42.9485	
ENSMUSG00000020364	0.891037	0.526607	1.24634	7.39021	3.59652	6.82496	
ENSMUSG00000020366	73.249	59.1706	54.5417	46.3157	35.572	39.8711	
ENSMUSG00000020368	251.007	282.772	300.335	255.685	234.484	229.276	
ENSMUSG00000020372	681.287	793.439	797.666	191.216	216.328	215.45	
ENSMUSG00000020374	0.159023	0.288595	0.263308	0.0817081	0.0506021	0.171712	
ENSMUSG00000020375	14.6347	6.226	5.6133	6.88481	6.65429	6.67511	
ENSMUSG00000020376	4.17425	1.85803	1.35413	3.72183	1.76392	2.54763	
ENSMUSG00000020377	1.07912	1.91285	1.5572	1.79064	3.1631	2.72022	
ENSMUSG00000020380	15.5898	16.9317	18.1317	15.4186	17.9191	15.9043	
ENSMUSG00000020381	1.42855	1.39531	1.06379	2.55998	2.92922	2.23443	
ENSMUSG00000020383	0	0	0	0	0	0	
ENSMUSG00000020385	10.2442	11.8489	11.4896	30.3996	31.8181	31.0474	
ENSMUSG00000020386	105.155	121.426	128.837	77.6818	83.0646	85.2494	
ENSMUSG00000020387	0.0372803	0.0790528	0.0356157	0.159725	0.162322	0.150695	
ENSMUSG00000020388	13.2633	10.3993	12.8379	21.8218	21.2017	25.2019	
ENSMUSG00000020389	5.36545	6.02519	7.53074	4.30841	4.6663	3.1383	
ENSMUSG00000020390	141.041	155.387	173.461	147.199	147.404	149.448	
ENSMUSG00000020392	27.7997	33.5133	33.3639	18.8204	21.7551	19.2755	
ENSMUSG00000020393	19.3237	9.9816	7.32743	16.1659	8.14062	9.23435	
ENSMUSG00000020395	0.00776525	0.00959264	0	0	0.0496282	0.0160928	
ENSMUSG00000020396	0.400402	0.515081	0.613678	0.0714674	0.0506739	0.155439	
ENSMUSG00000020397	3.26186	4.62951	4.25893	7.58698	11.9759	14.1841	
ENSMUSG00000020399	0.304441	0.186308	0.271507	0.500447	0.230289	0.169344	
ENSMUSG00000020400	20.5306	21.734	22.5911	11.5234	11.5768	12.8984	
ENSMUSG00000020401	0	0	0	0	0	0	
ENSMUSG00000020402	327.163	332	364.011	120.833	131.946	134.776	
ENSMUSG00000020405	0	0	0	0	0	0	
ENSMUSG00000020407	5.37927	5.1777	4.79416	3.26775	4.42614	3.31679	
ENSMUSG00000020409	29.6796	31.0622	30.919	31.6368	31.3808	30.9145	
ENSMUSG00000020411	0.342648	1.14769	0.576199	2.49918	2.31564	1.88057	
ENSMUSG00000020412	40.724	39.8274	39.2606	27.5042	28.2453	29.0745	
ENSMUSG00000020413	1.47894	0.991689	2.19879	3.22492	2.65754	3.56601	
ENSMUSG00000020415	89.8081	89.7752	90.7483	54.4708	60.4823	72.3511	
ENSMUSG00000020419	0.184627	0.202857	0.152342	0.0136583	0.67358	0.0384999	
ENSMUSG00000020420	0.497014	0.149498	0.158997	0.800642	0.698491	0.529241	
ENSMUSG00000020422	4.09068	3.88646	4.91608	11.3744	9.6769	9.63391	
ENSMUSG00000020423	29.9965	28.4576	32.2902	73.3424	80.4762	75.9438	
ENSMUSG00000020424	9.7253	8.98611	12.2781	15.7712	16.9775	17.8951	
ENSMUSG00000020427	8.90687	5.6958	3.57853	10.6825	9.50556	9.12838	
ENSMUSG00000020428	0	0	0	0	0.0216468	0	
ENSMUSG00000020429	0	0	0	0.0180493	0	0.0500517	
ENSMUSG00000020430	60.8351	63.5431	67.9611	23.3891	27.3912	27.5437	
ENSMUSG00000020431	0.259981	0.112208	0.123186	0.157525	0.220099	0.173951	
ENSMUSG00000020432	52.373	56.875	63.4539	93.8042	98.5986	89.7702	
ENSMUSG00000020434	0.201047	0.0990509	0.233092	0.0673513	0.0607211	0.110082	
ENSMUSG00000020435	10.8249	10.072	10.1305	2.34931	2.34075	2.37866	
ENSMUSG00000020436	0.155218	0.0147489	0.0878576	0.0323685	0.0485137	0.0246267	
ENSMUSG00000020437	0.153902	0	0	0.0587411	0.288957	0.0969293	
ENSMUSG00000020439	18.9202	19.0412	19.2938	35.0908	43.7939	39.238	
ENSMUSG00000020440	339.951	241.822	188.465	146.887	116.586	133.151	
ENSMUSG00000020441	2.88954	4.20243	3.74375	4.1828	4.55257	3.62114	
ENSMUSG00000020444	191.138	200.446	216.758	68.2023	78.8523	72.7821	
ENSMUSG00000020447	0.466214	0.969207	1.18779	0.374745	0.438772	0.38364	
ENSMUSG00000020448	8.90194	8.84225	10.1286	16.8161	16.6388	16.8348	
ENSMUSG00000020451	37.5461	37.4057	41.116	42.93	45.7803	39.7687	
ENSMUSG00000020453	4.29944	3.88495	4.93878	4.41653	4.47402	3.35825	
ENSMUSG00000020454	14.5743	7.46231	10.018	12.9774	14.5687	11.0664	
ENSMUSG00000020455	10.1223	11.5398	13.2643	23.1167	24.6378	24.1966	
ENSMUSG00000020456	127.099	127.466	136.134	89.0992	87.0883	89.1756	
ENSMUSG00000020457	128.028	143.534	169.181	112.476	77.3887	77.4172	
ENSMUSG00000020458	32.6692	17.1724	17.0535	25.9005	16.7877	17.9454	
ENSMUSG00000020459	12.6492	14.1022	12.6806	12.4473	13.8794	11.5992	
ENSMUSG00000020460	832.347	1010.48	966.639	214.713	309.287	322.06	
ENSMUSG00000020461	0.060584	0	0	0.0407568	0.104399	0	
ENSMUSG00000020462	58.7711	68.2645	67.0061	30.4154	37.3748	38.7985	
